urls,title,company_name,experience,location,keyskills
https://www.naukri.com/job-listings-lead-sme-pro-iv-5-yrs-chennai-bangalore-pune-gsn-consulting-chennai-pune-bengaluru-bangalore-5-to-10-years-261120006747?src=jobsearchDesk&sid=16068097537197703&xp=7&px=9,LEAD / SME - PRO IV - 5+ yrs - Chennai / Bangalore / Pune,GSN Consulting,5-10 Yrs,"Chennai, Pune, Bengaluru","Pro4,Pro - IV,ProIV,CICS,Pro IV,Pro 4"
https://www.naukri.com/job-listings-autosys-administration-professional-accenture-solutions-pvt-ltd-bengaluru-bangalore-3-to-6-years-251120903743?src=jobsearchDesk&sid=16068097537197703&xp=8&px=9,Autosys Administration professional,Accenture Solutions Pvt Ltd,3-6 Yrs,Bengaluru,"Unix,VSAM,TSO,JCL,ISPF,Db2,Disaster recovery,Autosys Administration"
https://www.naukri.com/job-listings-microfocus-technical-architect-mindtree-limited-bengaluru-bangalore-7-to-11-years-171120500481?src=jobsearchDesk&sid=16068097537197703&xp=9&px=9,Microfocus- Technical Architect,Mindtree Limited,7-11 Yrs,Bengaluru,"Technical Architect,VSAM,remediation,Architect,JCL,Data migration,Db2,Cics"
https://www.naukri.com/job-listings-cobol-programming-language-accenture-solutions-pvt-ltd-bengaluru-bangalore-3-to-5-years-281120902235?src=jobsearchDesk&sid=16068097537197703&xp=10&px=9,COBOL Programming Language,Accenture Solutions Pvt Ltd,3-5 Yrs,Bengaluru,"VSAM,JCL,SAS,Db2,Coding,Cics,Configuration management,Cobol"
https://www.naukri.com/job-listings-cobol-programming-language-accenture-solutions-pvt-ltd-bengaluru-bangalore-1-to-5-years-271120906647?src=jobsearchDesk&sid=16068097537197703&xp=11&px=9,COBOL Programming Language,Accenture Solutions Pvt Ltd,1-5 Yrs,Bengaluru,"VSAM,JCL,SAS,Db2,Coding,Cics,Configuration management,Cobol"
https://www.naukri.com/job-listings-software-development-engineer-lead-csg-international-bengaluru-bangalore-10-to-12-years-020819500333?src=jobsearchDesk&sid=16068097537197703&xp=12&px=9,Software Development Engineer Lead,CSG International,10-12 Yrs,Bengaluru,"JCL,Linux,Software Development Manager,Cobol,Shell scripting,Javascript,Perl,Application development"
https://www.naukri.com/job-listings-infrastructure-engineer-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-hyderabad-secunderabad-6-to-9-years-091020500529?src=jobsearchDesk&sid=16068097537197703&xp=13&px=9,Infrastructure Engineer,Wells Fargo,6-9 Yrs,"Bengaluru, Hyderabad","VMware,Automation,Manager Quality Assurance,Networking,Shell scripting,Veritas,Issue resolution,Virtualization"
https://www.naukri.com/job-listings-software-engineer-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-hyderabad-secunderabad-7-to-12-years-051020501531?src=jobsearchDesk&sid=16068097537197703&xp=14&px=9,Software Engineer,Wells Fargo,7-12 Yrs,"Bengaluru, Hyderabad","Automation,metadata,RDBMS,Scheduling,Teradata,MS Office,Information technology,Macros"
https://www.naukri.com/job-listings-servicenow-developer-contract-position-based-in-bangalore-future-focus-infotech-pvt-ltd-bengaluru-bangalore-5-to-8-years-271120004018?src=jobsearchDesk&sid=16068097537197703&xp=15&px=9,ServiceNow Developer (Contract) Position based in Bangalore,Future Focus Infotech Pvt. Ltd.,5-8 Yrs,Bengaluru,"Snow,Servicenow"
https://www.naukri.com/job-listings-c-c-developer-position-in-bangalore-long-term-contract-future-focus-infotech-pvt-ltd-bengaluru-bangalore-3-to-6-years-261120004146?src=jobsearchDesk&sid=16068097537197703&xp=16&px=9,"C, C++ Developer Position in Bangalore (Long Term Contract)",Future Focus Infotech Pvt. Ltd.,3-6 Yrs,Bengaluru,"C++,C,Unix,Shell Scripting"
https://www.naukri.com/job-listings-initio-developer-tekvity-pvt-ltd-bengaluru-bangalore-5-to-7-years-251120501523?src=jobsearchDesk&sid=16068097537197703&xp=17&px=9,Initio Developer,Tekvity Pvt Ltd,5-7 Yrs,Bengaluru,"Unix,Automation,Usage,business rules,Ab Initio,Scheduling,Data quality,Oracle"
https://www.naukri.com/job-listings-senior-developer-microstrategy-epsilon-bengaluru-bangalore-5-to-10-years-251120500003?src=jobsearchDesk&sid=16068097537197703&xp=18&px=9,"Senior Developer, Microstrategy",Epsilon,5-10 Yrs,Bengaluru,"Microstrategy,Automation,Db2,Information security,Application security,Information technology,Financial services,Monitoring"
https://www.naukri.com/job-listings-hiring-for-sas-r-python-sql-role-8-12-years-bengaluru-genpact-india-private-limited-bengaluru-bangalore-8-to-12-years-251120006226?src=jobsearchDesk&sid=16068097537197703&xp=19&px=9,Hiring For SAS/R/Python + SQL role - 8-12 Years - Bengaluru,GENPACT India Private Limited,8-12 Yrs,Bengaluru,"SAS,Python,SQL,R"
https://www.naukri.com/job-listings-hiring-for-sas-r-python-sql-role-3-12-years-bengaluru-genpact-india-private-limited-bengaluru-bangalore-3-to-8-years-251120006219?src=jobsearchDesk&sid=16068097537197703&xp=20&px=9,Hiring For SAS/R/Python + SQL role - 3-12 Years - Bengaluru,GENPACT India Private Limited,3-8 Yrs,Bengaluru,"SAS,Python,SQL,R"
https://www.naukri.com/job-listings-hiring-for-sas-r-python-sql-role-3-12-years-bengaluru-genpact-india-private-limited-bengaluru-bangalore-3-to-8-years-251120006219?src=jobsearchDesk&sid=16068097593515391&xp=1&px=10,Hiring For SAS/R/Python + SQL role - 3-12 Years - Bengaluru,GENPACT India Private Limited,3-8 Yrs,Bengaluru,"SAS,Python,SQL,R"
https://www.naukri.com/job-listings-sr-software-engineer-pentagon-consultancy-services-bengaluru-bangalore-3-to-5-years-230617502532?src=jobsearchDesk&sid=16068097593515391&xp=2&px=10,Sr. Software Engineer,Pentagon Consultancy Services,3-5 Yrs,Bengaluru,"BPO,JCL,Payroll,Production support,Db2,Coding,Cics,Cobol"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-2-to-5-years-171120901182?src=jobsearchDesk&sid=16068097593515391&xp=3&px=10,Application Database Administrator: DBMS,IBM India Pvt. Limited,2-5 Yrs,Bengaluru,"High Availability,Db2,Disaster Recovery,Application Database Administrator,QMF,Data Modeling,SPUFI,Performance Tuning"
https://www.naukri.com/job-listings-cics-system-programmer-diverse-lynx-bengaluru-bangalore-5-to-10-years-290520501525?src=jobsearchDesk&sid=16068097593515391&xp=4&px=10,CICS System Programmer,Diverse Lynx,5-10 Yrs,Bengaluru,"IT Skills,Mainframe,JCL,Interpersonal skills,Diagnostics,REXX,Cics,Cobol"
https://www.naukri.com/job-listings-need-immediate-joiners-for-datapower-profile-netconnect-bangalore-net-connect-pvt-ltd-bengaluru-bangalore-5-to-6-years-121120001811?src=jobsearchDesk&sid=16068097593515391&xp=5&px=10,Need Immediate Joiners For Datapower profile:Netconnect: Bangalore,Net Connect Pvt Ltd,5-6 Yrs,Bengaluru,"IT Skills,Software Development,Testing,Performance Testing,JCL,QA Testing,Db2,Cics"
https://www.naukri.com/job-listings-microfocus-technical-architect-mindtree-limited-bengaluru-bangalore-12-to-15-years-061020501021?src=jobsearchDesk&sid=16068097593515391&xp=6&px=10,Microfocus-Technical Architect,Mindtree,12-15 Yrs,Bengaluru,"IT Skills,Mainframe,Technical Architect,VSAM,remediation,JCL,Data migration,Db2"
https://www.naukri.com/job-listings-engineer-2-j-c-penney-services-india-bengaluru-bangalore-4-to-7-years-030320500668?src=jobsearchDesk&sid=16068097593515391&xp=7&px=10,Engineer 2,J C Penney Services India,4-7 Yrs,Bengaluru,"Unix,System testing,Root cause analysis,Automation,JCL,REXX,Cics,Netcool"
https://www.naukri.com/job-listings-modernization-architect-sandsquare-global-solutions-private-limited-chennai-pune-bengaluru-bangalore-hyderabad-secunderabad-12-to-15-years-271120000987?src=jobsearchDesk&sid=16068097593515391&xp=8&px=10,Modernization Architect,SANDSQUARE GLOBAL SOLUTIONS PRIVATE LIMITED,12-15 Yrs,"Chennai, Pune, Bengaluru, Hyderabad","Java,C++,C,Software Development Methodologies,Data Migration,Design Patterns,Software Architecture,C#.Net"
https://www.naukri.com/job-listings-dxc-technology-hiring-for-sailpoint-iiq-specialist-dxc-technology-india-private-limited-chennai-pune-delhi-ncr-mumbai-bengaluru-bangalore-hyderabad-secunderabad-kolkata-10-to-20-years-180620002098?src=jobsearchDesk&sid=16068097593515391&xp=9&px=10,DXC Technology Hiring For SailPoint IIQ Specialist,DXC Technology India Private Limited,10-20 Yrs,"Chennai, Pune, Delhi NCR, Mumbai, Bengaluru, Hyderabad, Kolkata","Identity Access Management,iam,sailpoint,Sailpoint IIQ"
https://www.naukri.com/job-listings-exciting-opportunity-for-big-data-developer-for-product-mnc-bglr-intelliswift-software-india-pvt-ltd-bengaluru-bangalore-5-to-9-years-281020005040?src=jobsearchDesk&sid=16068097593515391&xp=10&px=10,Exciting opportunity For Big Data Developer For Product MNC @BGLR,Intelliswift Software (India) Pvt. Ltd,5-9 Yrs,Bengaluru,"IT Skills,Java,Python,Testing,Oracle,HTML,Big Data,Mainframe"
https://www.naukri.com/job-listings-talend-data-integrator-allegis-services-india-pvt-ltd-bengaluru-bangalore-4-to-8-years-231120005918?src=jobsearchDesk&sid=16068097593515391&xp=11&px=10,Talend Data Integrator,Allegis Services India Pvt. Ltd.,4-8 Yrs,Bengaluru,"Hadoop,Data Integrator,Unix Shell Scripting,Spark,Talend,SQL"
https://www.naukri.com/job-listings-imm-openings-for-technical-support-with-top-mnc-for-long-term-trigent-software-private-limited-bengaluru-bangalore-1-to-2-years-191120007557?src=jobsearchDesk&sid=16068097593515391&xp=12&px=10,Job | Imm Openings For Technical Support_ with Top MNC For long term,Trigent Software,1-2 Yrs,Bengaluru,"Exchange 2003 Administration,Outlook Configuration,Helpdesk,Technical Helpdesk,Troubleshooting,Hardware Troubleshooting,Interpersonal Skills,Lotus Notes"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-2-to-5-years-131120900533?src=jobsearchDesk&sid=16068097593515391&xp=13&px=10,Application Database Administrator: DBMS,IBM India Pvt. Limited,2-5 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,Database Administration,Db2,Disaster Recovery,QMF"
https://www.naukri.com/job-listings-developer-informatica-itc-infotech-india-ltd-bengaluru-bangalore-3-to-6-years-131020500126?src=jobsearchDesk&sid=16068097593515391&xp=14&px=10,Developer - Informatica,ITC Infotech India Ltd.,3-6 Yrs,Bengaluru,"IT Skills,Java,Python,Oracle,HTML,Mainframe,Unix,Db2"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-2-to-5-years-121120905118?src=jobsearchDesk&sid=16068097593515391&xp=15&px=10,Application Database Administrator: DBMS,IBM India Pvt. Limited,2-5 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,Technical Management,High Availability,Db2,Disaster Recovery"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-3-to-5-years-121120905095?src=jobsearchDesk&sid=16068097593515391&xp=16&px=10,Application Database Administrator: DBMS,IBM India Pvt. Limited,3-5 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,Technical Management,High Availability,Db2,Disaster Recovery"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-3-to-8-years-121120900173?src=jobsearchDesk&sid=16068097593515391&xp=17&px=10,Application Database Administrator - DBMS,IBM India Pvt. Limited,3-8 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,Technical Management,High Availability,Db2,Disaster Recovery"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-2-to-5-years-111120905810?src=jobsearchDesk&sid=16068097593515391&xp=18&px=10,Application Database Administrator - DBMS,IBM India Pvt. Limited,2-5 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,Technical Management,High Availability,Db2,Disaster Recovery"
https://www.naukri.com/job-listings-data-engineer-ibm-india-pvt-limited-bengaluru-bangalore-4-to-6-years-111120905782?src=jobsearchDesk&sid=16068097593515391&xp=19&px=10,Data Engineer,IBM India Pvt. Limited,4-6 Yrs,Bengaluru,"IT Skills,Testing,Machine Learning,Cloud,Oracle,Big Data,Mainframe,AWS"
https://www.naukri.com/job-listings-risk-assurance-controls-internal-audit-manager-pricewaterhouse-coopers-private-limited-bengaluru-bangalore-6-to-8-years-101120501032?src=jobsearchDesk&sid=16068097593515391&xp=20&px=10,Risk Assurance_Controls_Internal Audit_Manager,Pricewaterhouse Coopers Private Limited,6-8 Yrs,Bengaluru,"Unix,Business process,Payroll,Change management,Manager Internal Audit,SAP,Financial reporting,Windows"
https://www.naukri.com/job-listings-business-analyst-ibm-india-pvt-limited-bengaluru-bangalore-5-to-8-years-091120903428?src=jobsearchDesk&sid=16068097659607520&xp=1&px=11,Business Analyst,IBM India Pvt. Limited,5-8 Yrs,Bengaluru,"IT Skills,Java,Testing,HTML,CSS,Mainframe,Redhat Linux,User Acceptance Testing"
https://www.naukri.com/job-listings-developer-others-itc-infotech-india-ltd-bengaluru-bangalore-5-to-7-years-071120500084?src=jobsearchDesk&sid=16068097659607520&xp=2&px=11,Developer Others,ITC Infotech India Ltd,5-7 Yrs,Bengaluru,"IT Skills,Java,Python,Oracle,HTML,Mainframe,Unix,Db2"
https://www.naukri.com/job-listings-exciting-opportunity-for-big-data-developer-for-product-mnc-bglr-intelliswift-software-india-pvt-ltd-bengaluru-bangalore-5-to-9-years-051120004723?src=jobsearchDesk&sid=16068097659607520&xp=3&px=11,Exciting opportunity For Big Data Developer For Product MNC @BGLR,Intelliswift Software (India) Pvt. Ltd,5-9 Yrs,Bengaluru,"IT Skills,Java,Python,Testing,Oracle,HTML,Big Data,Mainframe"
https://www.naukri.com/job-listings-data-engineer-data-integration-ibm-india-pvt-limited-bengaluru-bangalore-5-to-7-years-021120902020?src=jobsearchDesk&sid=16068097659607520&xp=4&px=11,Data Engineer: Data Integration,IBM India Pvt. Limited,5-7 Yrs,Bengaluru,"IT Skills,Cloud,Mainframe,Data Quality,Informatica Power Center,Cloud Services,Kafka,Spark"
https://www.naukri.com/job-listings-pl-1-developer-pentagon-consultancy-services-bengaluru-bangalore-3-to-8-years-230617502343?src=jobsearchDesk&sid=16068097659607520&xp=5&px=11,PL-1 Developer,Pentagon Consultancy Services,3-8 Yrs,Bengaluru,"BPO,Payroll,MNC,Db2,Staffing,Analytical,Consultancy,PL/1"
https://www.naukri.com/job-listings-api-developer-diverse-lynx-bengaluru-bangalore-5-to-10-years-230320500109?src=jobsearchDesk&sid=16068097659607520&xp=6&px=11,API Developer,Diverse Lynx,5-10 Yrs,Bengaluru,"Solution architecture,Web services,SQL database,cassandra,MySQL,JPA,MongoDB,Oracle"
https://www.naukri.com/job-listings-net-core-developer-diverse-lynx-bengaluru-bangalore-4-to-8-years-230320500090?src=jobsearchDesk&sid=16068097659607520&xp=7&px=11,Net Core developer,Diverse Lynx,4-8 Yrs,Bengaluru,"IT Skills,Software Development,Javascript,.Net,ASP.Net,Front end,GIT,SOA"
https://www.naukri.com/job-listings-web-method-developer-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-5-to-8-years-210217500459?src=jobsearchDesk&sid=16068097659607520&xp=8&px=11,Web method Developer,Squircle IT Consulting Services Pvt Ltd,5-8 Yrs,Bengaluru,"JMS,Webmethods,XML,Analytical,Programming,JDBC,Application development,HTTP"
https://www.naukri.com/job-listings-cloud-security-head-vp-ave-promagne-mumbai-bengaluru-bangalore-10-to-20-years-201120907674?src=jobsearchDesk&sid=16068097659607520&xp=9&px=11,Cloud Security Head ( VP ),AVE-Promagne,10-20 Yrs,"Mumbai, Bengaluru","Application Development,Java,Javascript,Information Security,Programming,PHP,Perl,Cissp"
https://www.naukri.com/job-listings-csf-designer-teamware-solutions-bengaluru-bangalore-2-to-4-years-200319502885?src=jobsearchDesk&sid=16068097659607520&xp=10&px=11,CSF Designer,Teamware Solutions,2-4 Yrs,Bengaluru,"IT Skills,Mainframe,Printing,VSAM,JCL,PDF,elixir,Coding"
https://www.naukri.com/job-listings-dot-net-developer-diverse-lynx-bengaluru-bangalore-3-to-8-years-180320502025?src=jobsearchDesk&sid=16068097659607520&xp=11&px=11,Dot Net Developer,Diverse Lynx,3-8 Yrs,Bengaluru,"LINQ,GIT,C,Architecture,Db2,cassandra,Agile,Biztalk"
https://www.naukri.com/job-listings-sas-developer-diverse-lynx-bengaluru-bangalore-4-to-15-years-180320501192?src=jobsearchDesk&sid=16068097659607520&xp=12&px=11,SAS Developer,Diverse Lynx,4-15 Yrs,Bengaluru,"IT Skills,Mainframe,Basic,C,SAS,Db2,SQL"
https://www.naukri.com/job-listings-abinitio-developer-novelworx-india-pvt-ltd-bengaluru-bangalore-4-to-9-years-151020903425?src=jobsearchDesk&sid=16068097659607520&xp=13&px=11,Abinitio Developer,Novelworx india Pvt ltd,4-9 Yrs,Bengaluru,"IT Skills,Testing,Mainframe,Continous flow,Data Profiling,Abinition,Metadathub,CDC"
https://www.naukri.com/job-listings-ab-initio-developer-tekvity-pvt-ltd-bengaluru-bangalore-5-to-7-years-150219500166?src=jobsearchDesk&sid=16068097659607520&xp=14&px=11,Ab Initio Developer,Tekvity Pvt Ltd,5-7 Yrs,Bengaluru,"Unix,Automation,business rules,Scheduling,Data quality,Oracle,Operations,Unix shell scripting"
https://www.naukri.com/job-listings-immediate-joiners-sr-c-developers-c2h-hyderabad-growel-softech-pvt-ltd-chennai-bengaluru-bangalore-hyderabad-secunderabad-5-to-10-years-221020603094?src=jobsearchDesk&sid=16068097659607520&xp=15&px=11,Immediate joiners - Sr.C Developers - C2H - Hyderabad,Growel Softech Pvt. Ltd.,5-10 Yrs,"Chennai, Bengaluru, Hyderabad","IT Skills,Java,Python,Cloud,Oracle,Mainframe,AWS,C Developer"
https://www.naukri.com/job-listings-opening-for-modernisation-sandsquare-global-solutions-private-limited-pune-bengaluru-bangalore-5-to-10-years-261120005519?src=jobsearchDesk&sid=16068097659607520&xp=16&px=11,Job Opening For Modernisation!!!!!!,SANDSQUARE GLOBAL SOLUTIONS PRIVATE LIMITED,5-10 Yrs,"Pune, Bengaluru","JCL,cobol,DB2,IMS DB"
https://www.naukri.com/job-listings-mq-administrator-pentagon-consultancy-services-chennai-pune-bengaluru-bangalore-hyderabad-secunderabad-4-to-8-years-230617502475?src=jobsearchDesk&sid=16068097659607520&xp=17&px=11,MQ Administrator,Pentagon Consultancy Services,4-8 Yrs,"Chennai, Pune, Bengaluru, Hyderabad","AIX,BPO,Administration,Payroll,Communication protocols,FTP,Linux,MQ Administrator"
https://www.naukri.com/job-listings-rpa-developer-blue-prism-acara-solutions-inc-chennai-bengaluru-bangalore-3-to-8-years-271120005536?src=jobsearchDesk&sid=16068097659607520&xp=18&px=11,RPA Developer - Blue Prism,Acara Solutions Inc,3-8 Yrs,"Chennai, Bengaluru","Rpa,Process Automation,Automation Anywhere,Web Technologies,MS SQL Server,ASP.Net,Uipath,Web Services"
https://www.naukri.com/job-listings-ibm-z-os-accenture-solutions-pvt-ltd-bengaluru-bangalore-2-to-5-years-211120901412?src=jobsearchDesk&sid=16068097659607520&xp=19&px=11,IBM z/OS,Accenture Solutions Pvt Ltd,2-5 Yrs,Bengaluru,"Computer science,Capacity management,JCL,System maintenance,Consulting,Billing,Control-M,Scheduling"
https://www.naukri.com/job-listings-openings-reference-data-static-data-with-excellent-comm-in-ib-blore-randstad-india-pvt-ltd-bengaluru-bangalore-2-to-5-years-061120002054?src=jobsearchDesk&sid=16068097659607520&xp=20&px=11,Openings -Reference data /Static data with Excellent comm in IB@ Blore,RANDSTAD INDIA PVT LTD,2-5 Yrs,Bengaluru,"Hedge Funds,Custody,Typing,Middle Office,Fund operations,Nostro Reconciliation,Reference data,Static Data"
https://www.naukri.com/job-listings-blue-prism-for-an-e-commerce-giant-allegis-services-india-pvt-ltd-bengaluru-bangalore-3-to-5-years-041020000721?src=jobsearchDesk&sid=1606809771698761&xp=1&px=12,Blue Prism For an E-Commerce Giant,Allegis Services India Pvt. Ltd.,3-5 Yrs,Bengaluru(Hebbal),"IT Skills,Java,Testing,Mainframe,RPA,RPA,blue prism,sql"
https://www.naukri.com/job-listings-senior-engineer-testing-slk-software-services-private-limited-bengaluru-bangalore-3-to-5-years-271120500550?src=jobsearchDesk&sid=1606809771698761&xp=2&px=12,Senior Engineer - Testing,SLK Software Services Private Limited,3-5 Yrs,Bengaluru,"Performance tuning,C++,Testing tools,Cics,Performance testing,Application development,Apache,Open source"
https://www.naukri.com/job-listings-senior-staff-software-engineer-development-visanet-visa-inc-bengaluru-bangalore-12-to-15-years-260920500055?src=jobsearchDesk&sid=1606809771698761&xp=3&px=12,"Senior Staff Software Engineer, Development - VisaNet",Visa,12-15 Yrs,Bengaluru,"Computer science,Performance tuning,Maven,Automation,Publishing,GIT,Coding,Apache"
https://www.naukri.com/job-listings-operations-engineer-csg-international-bengaluru-bangalore-2-to-5-years-210420500613?src=jobsearchDesk&sid=1606809771698761&xp=4&px=12,Operations Engineer,CSG International,2-5 Yrs,Bengaluru,"System management,Coding,REXX,Time management,CA7"
https://www.naukri.com/job-listings-amc-technical-enablement-specialist-novell-india-pvt-ltd-bengaluru-bangalore-2-to-5-years-191120500677?src=jobsearchDesk&sid=1606809771698761&xp=5&px=12,AMC Technical Enablement Specialist,Novell India Pvt. Ltd.,2-5 Yrs,Bengaluru,"JCL,Cobol,Machine learning,Application development,Sales training,Executive Engineering,Predictive analytics,Enterprise software"
https://www.naukri.com/job-listings-automation-engineer-lead-automation-engineer-mindteck-bengaluru-bangalore-5-to-10-years-111120501064?src=jobsearchDesk&sid=1606809771698761&xp=6&px=12,Automation Engineer / Lead Automation Engineer,Mindteck,5-10 Yrs,Bengaluru,"IT Skills,Java,Python,Testing,Selenium,DevOps,Automation Testing,automation framework"
https://www.naukri.com/job-listings-react-js-developer-contract-to-hire-dynpro-india-pvt-ltd-chennai-pune-mumbai-bengaluru-bangalore-3-to-7-years-071020600297?src=jobsearchDesk&sid=1606809771698761&xp=7&px=12,React JS Developer ( Contract To Hire),Dynpro India Pvt. Ltd.,3-7 Yrs,"Chennai, Pune, Mumbai, Bengaluru","Javascript,React.Js"
https://www.naukri.com/job-listings-software-engineer-senior-software-engineer-cobol-powerschool-bengaluru-bangalore-0-to-2-years-030419501083?src=jobsearchDesk&sid=1606809771698761&xp=8&px=12,Software Engineer / Senior Software Engineer - COBOL,PowerSchool,0-2 Yrs,Bengaluru,"JCL,Linux,Db2,Cobol,Debugging,Manager Technology,SQL"
https://www.naukri.com/job-listings-automation-performance-manual-testing-stc-thirdeye-technology-chennai-bengaluru-bangalore-hyderabad-secunderabad-2-to-3-years-170420500729?src=jobsearchDesk&sid=1606809771698761&xp=9&px=12,Automation / Performance / Manual Testing,STC THIRDEYE TECHNOLOGY,2-3 Yrs,"Chennai, Bengaluru, Hyderabad","Software testing,QA,Telecom,Automation,Manual testing,Security testing,Performance testing,Outsourcing"
https://www.naukri.com/job-listings-big-data-developer-swift-placements-bengaluru-bangalore-hyderabad-secunderabad-4-to-8-years-191120001713?src=jobsearchDesk&sid=1606809771698761&xp=10&px=12,Big Data Developer,Swift placements,4-8 Yrs,"Bengaluru, Hyderabad","Maven,Java,Hive,SCALA,Big Data,Mapreduce,Spark,AWS"
https://www.naukri.com/job-listings-hiring-database-architect-pune-hyderabad-bangalore-evoke-hr-solutions-pvt-ltd-pune-bengaluru-bangalore-hyderabad-secunderabad-10-to-14-years-271120004450?src=jobsearchDesk&sid=1606809771698761&xp=11&px=12,Hiring - Database Architect - Pune & Hyderabad - Bangalore,Evoke HR Solutions Pvt. Ltd.,10-14 Yrs,"Pune, Bengaluru, Hyderabad","Database Architect,Legacy Modernization,MySQL,Postgres,Oracle,LI,IT Infrastructure"
https://www.naukri.com/job-listings-ingenium-senior-developer-contract-to-hire-chennai-bangalore-mumbai-sharp-gaze-tech-services-pvt-ltd-chennai-delhi-mumbai-bengaluru-bangalore-9-to-14-years-211020605190?src=jobsearchDesk&sid=1606809771698761&xp=12&px=12,"Ingenium Senior Developer-Contract To hire -chennai ,Bangalore,mumbai",Sharp Gaze Tech Services Pvt Ltd,9-14 Yrs,"Chennai, Delhi, Mumbai, Bengaluru","IT Skills,Mainframe,Cobol,Ingenium"
https://www.naukri.com/job-listings-sr-database-administrator-db2-hudson-s-bay-company-bengaluru-bangalore-5-to-10-years-241020500428?src=jobsearchDesk&sid=1606809771698761&xp=13&px=12,Sr Database Administrator - DB2,Hudson's bay Company,5-10 Yrs,Bengaluru,"Supply chain,JCL,MS SQL,Linux,Production support,Db2,Disaster recovery,Database administration"
https://www.naukri.com/job-listings-hiring-websphere-mq-designer-affluent-global-service-bangalore-affluent-global-services-pvt-ltd-bengaluru-bangalore-8-to-12-years-231120005639?src=jobsearchDesk&sid=1606809771698761&xp=14&px=12,Hiring|| WebSphere MQ Designer || Affluent Global Service || Bangalore,Affluent Global Services Pvt. Ltd.,8-12 Yrs,Bengaluru,"Web Sphere Message Broker,EAI,Websphere Mq,Mq administration,Websphere Mq Series"
https://www.naukri.com/job-listings-software-engineer-lowe-s-services-india-private-limited-bengaluru-bangalore-3-to-5-years-111120002527?src=jobsearchDesk&sid=1606809771698761&xp=15&px=12,Software Engineer,Lowe's,3-5 Yrs,Bengaluru,"AS2,JCL,Gentran,OS,Communication Protocols,Software Engineering,Cobol,Software Implementation"
https://www.naukri.com/job-listings-etl-tester-pentagon-consultancy-services-bengaluru-bangalore-3-to-8-years-230617502899?src=jobsearchDesk&sid=1606809771698761&xp=16&px=12,ETL Tester,Pentagon Consultancy Services,3-8 Yrs,Bengaluru,"Unix,BPO,JCL,Payroll,Linux,Staffing,Cobol,Informatica"
https://www.naukri.com/job-listings-console-monitoring-diverse-lynx-bengaluru-bangalore-2-to-6-years-230320501141?src=jobsearchDesk&sid=1606809771698761&xp=17&px=12,Console Monitoring,Diverse Lynx,2-6 Yrs,Bengaluru,"System architecture,Basic,ISPF,Performance management,Db2,Cics,RMF,MVS"
https://www.naukri.com/job-listings-console-monitoring-diverse-lynx-bengaluru-bangalore-3-to-8-years-180320502084?src=jobsearchDesk&sid=1606809771698761&xp=18&px=12,Console Monitoring,Diverse Lynx,3-8 Yrs,Bengaluru,"System architecture,Basic,ISPF,Performance management,Db2,Cics,RMF,MVS"
https://www.naukri.com/job-listings-console-monitoring-diverse-lynx-bengaluru-bangalore-3-to-8-years-180320501853?src=jobsearchDesk&sid=1606809771698761&xp=19&px=12,Console Monitoring,Diverse Lynx,3-8 Yrs,Bengaluru,"System architecture,Basic,ISPF,Performance management,Db2,Cics,RMF,MVS"
https://www.naukri.com/job-listings-console-monitoring-diverse-lynx-bengaluru-bangalore-3-to-8-years-180320501846?src=jobsearchDesk&sid=1606809771698761&xp=20&px=12,Console Monitoring,Diverse Lynx,3-8 Yrs,Bengaluru,"IT Skills,Mainframe,System architecture,ISPF,Performance management,Db2,Cics,Manager Technology"
https://www.naukri.com/job-listings-console-monitoring-diverse-lynx-bengaluru-bangalore-1-to-6-years-180320500870?src=jobsearchDesk&sid=16068097788953149&xp=1&px=13,Console Monitoring,Diverse Lynx,1-6 Yrs,Bengaluru,"System architecture,Basic,ISPF,Performance management,Db2,Cics,RMF,MVS"
https://www.naukri.com/job-listings-team-manager-diverse-lynx-bengaluru-bangalore-10-to-12-years-070520500836?src=jobsearchDesk&sid=16068097788953149&xp=2&px=13,Team Manager,Diverse Lynx,10-12 Yrs,Bengaluru,"IT Skills,Mainframe,People development,Monitoring tools,Operating systems,Db2,Cics,Manager Technology"
